buurtcode,municipality,a_hh,g_ele,g_ele_ap,g_ele_tw,g_ele_hw,g_ele_2w,g_ele_vw,g_gas,g_gas_ap,g_tw,g_gas_hw,g_gas_2w,g_gas_vw,p_stadsv,a_bedv,a_bed_a,a_bed_bf,a_bed_gi,a_bed_hj,a_bed_kl,a_bed_mn,a_bed_oq,a_bed_ru,a_pau,a_lan_ha,pst_mvp,bev_share,bev_from_data,policy_plan,policy_start_jaar,policy_eind_jaar,policy_infra_w
BU08990522,GM0899,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8.0,6443.0,0.02,1,NONE,2022,2030,0
BU08990523,GM0899,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,10.0,20.0,0.0,5.0,20.0,35.0,20.0,535.0,24.0,6443.0,0.02,1,NONE,2022,2030,0
BU08990527,GM0899,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,10.0,5.0,0.0,0.0,20.0,15.0,10.0,750.0,29.0,6444.0,0.03,1,NONE,2022,2030,0
BU09070000,GM0907,945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,5.0,40.0,20.0,5.0,15.0,60.0,55.0,25.0,1305.0,110.0,6596.0,0.07,1,DISTRICT_HEATING,0,0,1
BU09070001,GM0907,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,25.0,15.0,5.0,0.0,15.0,10.0,10.0,250.0,48.0,6596.0,0.07,1,DISTRICT_HEATING,0,0,1
BU09070009,GM0907,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,10.0,15.0,20.0,5.0,10.0,10.0,5.0,5.0,205.0,675.0,6596.0,0.07,1,DISTRICT_HEATING,0,0,1
BU09070100,GM0907,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,30.0,20.0,5.0,5.0,30.0,30.0,20.0,895.0,53.0,6595.0,0.04,1,DISTRICT_HEATING,0,0,1
BU09070108,GM0907,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,10.0,5.0,5.0,5.0,10.0,10.0,5.0,195.0,671.0,6595.0,0.04,1,DISTRICT_HEATING,0,0,1
BU09070109,GM0907,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,5.0,10.0,0.0,5.0,0.0,5.0,0.0,115.0,457.0,6595.0,0.04,1,DISTRICT_HEATING,0,0,1
BU09070200,GM0907,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10.0,10.0,10.0,5.0,5.0,10.0,10.0,10.0,410.0,69.0,6599.0,0.05,1,DISTRICT_HEATING,0,0,1
BU09070209,GM0907,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,5.0,10.0,0.0,5.0,5.0,5.0,5.0,135.0,570.0,6599.0,0.05,1,DISTRICT_HEATING,0,0,1
BU09070300,GM0907,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,15.0,40.0,0.0,0.0,15.0,15.0,15.0,310.0,12.0,6591.0,0.03,1,DISTRICT_HEATING,0,0,1
BU09070301,GM0907,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,15.0,15.0,0.0,10.0,20.0,10.0,5.0,440.0,96.0,6591.0,0.03,1,DISTRICT_HEATING,0,0,1
BU09070302,GM0907,1865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,65.0,90.0,15.0,25.0,55.0,75.0,40.0,2025.0,126.0,6591.0,0.03,1,DISTRICT_HEATING,0,0,1
BU09070303,GM0907,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,45.0,45.0,15.0,10.0,60.0,70.0,45.0,2020.0,150.0,6591.0,0.03,1,DISTRICT_HEATING,0,0,1
BU09070309,GM0907,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,292.0,6591.0,0.03,1,DISTRICT_HEATING,0,0,1
BU09070400,GM0907,755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,80.0,50.0,10.0,20.0,30.0,20.0,20.0,1050.0,153.0,6598.0,0.05,1,DISTRICT_HEATING,0,0,1
BU09070408,GM0907,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,70.0,511.0,6598.0,0.05,1,DISTRICT_HEATING,0,0,1
BU09070409,GM0907,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,15.0,15.0,25.0,10.0,5.0,15.0,10.0,5.0,250.0,764.0,6598.0,0.05,1,DISTRICT_HEATING,0,0,1
BU09171000,GM0917,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,35.0,40.0,15.0,10.0,50.0,55.0,35.0,1825.0,139.0,6432.0,0.04,1,NONE,2022,2030,0
BU09171001,GM0917,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,5.0,10.0,0.0,5.0,10.0,10.0,5.0,275.0,56.0,6432.0,0.04,1,NONE,2022,2030,0
BU09171100,GM0917,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,25.0,10.0,5.0,10.0,20.0,25.0,25.0,1040.0,52.0,6431.0,0.02,1,NONE,2022,2030,0
BU09171101,GM0917,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,35.0,30.0,10.0,5.0,20.0,30.0,20.0,890.0,38.0,6431.0,0.02,1,NONE,2022,2030,0
BU09171200,GM0917,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,60.0,105.0,10.0,10.0,40.0,60.0,40.0,1490.0,69.0,6431.0,0.02,1,NONE,2022,2030,0
BU09171201,GM0917,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,50.0,60.0,15.0,10.0,30.0,45.0,40.0,1780.0,89.0,6431.0,0.02,1,NONE,2022,2030,0
BU09171300,GM0917,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,25.0,25.0,5.0,5.0,15.0,15.0,15.0,975.0,116.0,6433.0,0.05,1,NONE,2022,2030,0
BU09171301,GM0917,1160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,35.0,35.0,10.0,5.0,25.0,25.0,20.0,1330.0,55.0,6433.0,0.05,1,NONE,2022,2030,0
BU09171400,GM0917,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,40.0,85.0,25.0,15.0,35.0,10.0,15.0,360.0,175.0,6433.0,0.05,1,NONE,2022,2030,0
BU09172000,GM0917,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,5.0,15.0,5.0,0.0,5.0,10.0,5.0,155.0,74.0,6414.0,0.02,1,NONE,2022,2030,0
BU09172001,GM0917,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,40.0,35.0,15.0,5.0,35.0,15.0,15.0,765.0,55.0,6414.0,0.02,1,NONE,2022,2030,0
BU09172002,GM0917,730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,15.0,20.0,10.0,0.0,5.0,10.0,10.0,735.0,65.0,6414.0,0.02,1,NONE,2022,2030,0
BU09172003,GM0917,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,5.0,10.0,0.0,0.0,5.0,10.0,5.0,255.0,16.0,6414.0,0.02,1,NONE,2022,2030,0
BU09172004,GM0917,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,40.0,20.0,15.0,0.0,15.0,15.0,10.0,760.0,27.0,6414.0,0.02,1,NONE,2022,2030,0
BU09172100,GM0917,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,30.0,30.0,10.0,5.0,20.0,20.0,30.0,920.0,56.0,6413.0,0.02,1,NONE,2022,2030,0
BU09172101,GM0917,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,40.0,85.0,20.0,5.0,30.0,40.0,45.0,1555.0,65.0,6413.0,0.02,1,NONE,2022,2030,0
BU09172200,GM0917,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,50.0,45.0,5.0,0.0,30.0,40.0,30.0,1295.0,71.0,6414.0,0.02,1,NONE,2022,2030,0
BU09172201,GM0917,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,15.0,10.0,5.0,0.0,10.0,10.0,5.0,365.0,21.0,6413.0,0.02,1,NONE,2022,2030,0
BU09172300,GM0917,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,439.0,6414.0,0.02,1,NONE,2022,2030,0
BU09172400,GM0917,1525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,60.0,30.0,15.0,0.0,25.0,35.0,25.0,1555.0,63.0,6413.0,0.02,1,NONE,2022,2030,0
BU09172401,GM0917,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,40.0,30.0,10.0,10.0,15.0,20.0,10.0,895.0,91.0,6413.0,0.02,1,NONE,2022,2030,0
BU09172402,GM0917,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,5.0,10.0,0.0,5.0,5.0,5.0,5.0,155.0,38.0,6413.0,0.02,1,NONE,2022,2030,0
BU09173000,GM0917,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,10.0,10.0,10.0,5.0,10.0,15.0,10.0,770.0,37.0,6412.0,0.05,1,NONE,2022,2030,0
BU09173001,GM0917,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,15.0,20.0,15.0,5.0,20.0,35.0,10.0,1000.0,59.0,6412.0,0.05,1,NONE,2022,2030,0
BU09173002,GM0917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,10.0,25.0,5.0,5.0,5.0,5.0,5.0,35.0,34.0,6411.0,0.07,1,NONE,2022,2030,0
BU09173100,GM0917,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,10.0,10.0,5.0,5.0,20.0,10.0,15.0,530.0,32.0,6412.0,0.05,1,NONE,2022,2030,0
BU09173101,GM0917,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,15.0,20.0,10.0,5.0,10.0,20.0,10.0,670.0,29.0,6412.0,0.05,1,NONE,2022,2030,0
BU09173102,GM0917,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,15.0,15.0,5.0,0.0,25.0,20.0,20.0,720.0,27.0,6412.0,0.05,1,NONE,2022,2030,0
BU09173103,GM0917,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,30.0,45.0,30.0,5.0,60.0,45.0,25.0,460.0,29.0,6412.0,0.05,1,NONE,2022,2030,0
BU09173200,GM0917,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,10.0,10.0,5.0,5.0,10.0,15.0,10.0,395.0,59.0,6415.0,0.02,1,NONE,2022,2030,0
BU09173201,GM0917,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0,5.0,125.0,22.0,6415.0,0.02,1,NONE,2022,2030,0
BU09173202,GM0917,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,25.0,30.0,10.0,5.0,25.0,25.0,10.0,1240.0,57.0,6415.0,0.02,1,NONE,2022,2030,0
BU09173203,GM0917,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,20.0,30.0,15.0,5.0,30.0,40.0,25.0,1235.0,51.0,6415.0,0.02,1,NONE,2022,2030,0
BU09173300,GM0917,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,25.0,295.0,15.0,25.0,90.0,60.0,70.0,1170.0,42.0,6411.0,0.07,1,NONE,2022,2030,0
BU09173301,GM0917,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,10.0,25.0,5.0,30.0,65.0,45.0,20.0,490.0,21.0,6411.0,0.07,1,NONE,2022,2030,0
BU09173302,GM0917,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,20.0,5.0,10.0,15.0,10.0,15.0,375.0,14.0,6411.0,0.07,1,NONE,2022,2030,0
BU09173303,GM0917,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,15.0,15.0,20.0,25.0,80.0,25.0,20.0,675.0,27.0,6411.0,0.07,1,NONE,2022,2030,0
BU09173400,GM0917,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,20.0,25.0,5.0,10.0,30.0,30.0,20.0,1155.0,38.0,6411.0,0.07,1,NONE,2022,2030,0
BU09173500,GM0917,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,5.0,80.0,0.0,0.0,10.0,10.0,5.0,405.0,198.0,6412.0,0.05,1,NONE,2022,2030,0
BU09173600,GM0917,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,5.0,5.0,0.0,10.0,10.0,15.0,0.0,100.0,204.0,6419.0,0.07,1,NONE,2022,2030,0
BU09173601,GM0917,1880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.0,0.0,30.0,55.0,15.0,40.0,100.0,85.0,60.0,2080.0,166.0,6419.0,0.07,1,NONE,2022,2030,0
BU09173602,GM0917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,5.0,0.0,5.0,5.0,35.0,0.0,55.0,85.0,6419.0,0.07,1,NONE,2022,2030,0
BU09173603,GM0917,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,5.0,0.0,5.0,15.0,5.0,5.0,140.0,79.0,6419.0,0.07,1,NONE,2022,2030,0
BU09173700,GM0917,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,15.0,15.0,10.0,25.0,60.0,60.0,20.0,890.0,37.0,6417.0,0.04,1,NONE,2022,2030,0
BU09173701,GM0917,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,10.0,10.0,10.0,5.0,30.0,30.0,20.0,610.0,22.0,6417.0,0.04,1,NONE,2022,2030,0
BU09173800,GM0917,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,5.0,10.0,5.0,15.0,40.0,30.0,10.0,770.0,40.0,6416.0,0.06,1,NONE,2022,2030,0
BU09173801,GM0917,2205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,25.0,35.0,15.0,20.0,65.0,70.0,35.0,2075.0,79.0,6417.0,0.04,1,NONE,2022,2030,0
BU09173900,GM0917,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,5.0,20.0,15.0,25.0,70.0,60.0,15.0,630.0,59.0,6416.0,0.06,1,NONE,2022,2030,0
BU09173901,GM0917,740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,15.0,35.0,10.0,5.0,30.0,35.0,15.0,680.0,51.0,6416.0,0.06,1,NONE,2022,2030,0
BU09173902,GM0917,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,25.0,30.0,20.0,5.0,60.0,35.0,15.0,730.0,45.0,6416.0,0.06,1,NONE,2022,2030,0
BU09173903,GM0917,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,5.0,90.0,53.0,6416.0,0.06,1,NONE,2022,2030,0
BU09174000,GM0917,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,30.0,60.0,15.0,5.0,30.0,55.0,40.0,1885.0,69.0,6418.0,0.03,1,NONE,2022,2030,0
BU09174100,GM0917,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,10.0,10.0,10.0,5.0,20.0,35.0,20.0,1085.0,55.0,6418.0,0.03,1,NONE,2022,2030,0
BU09174101,GM0917,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,15.0,15.0,10.0,10.0,30.0,35.0,15.0,945.0,56.0,6418.0,0.03,1,NONE,2022,2030,0
BU09174102,GM0917,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,5.0,15.0,20.0,20.0,20.0,60.0,45.0,25.0,900.0,139.0,6418.0,0.03,1,NONE,2022,2030,0
BU09174103,GM0917,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,173.0,6419.0,0.07,1,NONE,2022,2030,0
BU09174200,GM0917,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,45.0,55.0,25.0,15.0,45.0,10.0,10.0,190.0,432.0,6422.0,0.16,1,NONE,2022,2030,0
BU09280000,GM0928,1780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,5.0,100.0,180.0,35.0,40.0,95.0,60.0,80.0,1855.0,194.0,6466.0,0.03,1,NONE,2022,2030,0
BU09280001,GM0928,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,35.0,30.0,5.0,5.0,25.0,30.0,25.0,1210.0,68.0,6466.0,0.03,1,NONE,2022,2030,0
BU09280002,GM0928,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,55.0,45.0,10.0,15.0,45.0,55.0,50.0,2185.0,108.0,6467.0,0.03,1,NONE,2022,2030,0
BU09280003,GM0928,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,5.0,30.0,30.0,5.0,5.0,25.0,25.0,25.0,1590.0,90.0,6466.0,0.03,1,NONE,2022,2030,0
BU09280004,GM0928,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15.0,20.0,10.0,5.0,15.0,15.0,20.0,1130.0,173.0,6465.0,0.01,1,NONE,2022,2030,0
BU09280009,GM0928,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,25.0,40.0,5.0,15.0,5.0,5.0,5.0,75.0,343.0,6468.0,0.12,1,NONE,2022,2030,0
BU09280100,GM0928,2655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,70.0,155.0,25.0,50.0,100.0,90.0,65.0,2395.0,190.0,6461.0,0.03,1,NONE,2022,2030,0
BU09280101,GM0928,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25.0,25.0,5.0,5.0,10.0,10.0,20.0,810.0,37.0,6463.0,0.02,1,NONE,2022,2030,0
BU09280102,GM0928,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,10.0,15.0,10.0,5.0,15.0,25.0,15.0,910.0,123.0,6463.0,0.02,1,NONE,2022,2030,0
BU09280103,GM0928,1245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,30.0,40.0,15.0,10.0,45.0,35.0,25.0,1200.0,55.0,6461.0,0.03,1,NONE,2022,2030,0
BU09280104,GM0928,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,50.0,30.0,5.0,5.0,20.0,30.0,25.0,1460.0,70.0,6462.0,0.02,1,NONE,2022,2030,0
BU09280105,GM0928,2270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,45.0,50.0,20.0,5.0,50.0,35.0,40.0,2090.0,84.0,6462.0,0.02,1,NONE,2022,2030,0
BU09280200,GM0928,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,45.0,70.0,25.0,10.0,35.0,35.0,30.0,1180.0,123.0,6471.0,0.03,1,NONE,2022,2030,0
BU09280201,GM0928,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,20.0,20.0,5.0,0.0,25.0,20.0,20.0,1280.0,73.0,6471.0,0.03,1,NONE,2022,2030,0
BU09280202,GM0928,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,10.0,10.0,5.0,5.0,15.0,10.0,15.0,640.0,146.0,6471.0,0.03,1,NONE,2022,2030,0
BU09280203,GM0928,1135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,35.0,35.0,15.0,10.0,35.0,40.0,35.0,1500.0,118.0,6464.0,0.03,1,NONE,2022,2030,0
BU09280204,GM0928,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,35.0,40.0,15.0,10.0,30.0,50.0,30.0,1440.0,56.0,6463.0,0.02,1,NONE,2022,2030,0
BU09280205,GM0928,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,30.0,25.0,15.0,10.0,25.0,20.0,30.0,1235.0,139.0,6464.0,0.03,1,NONE,2022,2030,0
BU09350000,GM0935,1775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860.0,0.0,25.0,530.0,25.0,55.0,95.0,35.0,95.0,435.0,31.0,6211.0,0.07,1,NONE,0,2030,0
BU09350001,GM0935,1165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,25.0,105.0,5.0,40.0,95.0,60.0,65.0,500.0,50.0,6211.0,0.07,1,NONE,0,2030,0
BU09350002,GM0935,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,5.0,60.0,15.0,20.0,110.0,65.0,50.0,715.0,26.0,6211.0,0.07,1,NONE,0,2030,0
BU09350003,GM0935,3450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,30.0,100.0,50.0,40.0,150.0,105.0,90.0,995.0,42.0,6211.0,0.07,1,NONE,0,2030,0
BU09350004,GM0935,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,10.0,80.0,35.0,45.0,80.0,50.0,45.0,510.0,31.0,6211.0,0.07,1,NONE,0,2030,0
BU09350005,GM0935,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,15.0,15.0,25.0,5.0,60.0,40.0,25.0,405.0,37.0,6221.0,0.06,1,NONE,0,2030,0
BU09350006,GM0935,3880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.0,0.0,50.0,285.0,65.0,155.0,345.0,145.0,115.0,1805.0,57.0,6221.0,0.06,1,NONE,0,2030,0
