buurtcode,gasCV,gasBlock,ehp,hhp,dh,hasDHgrid
BU02020843,0.87,0.12,0.0,0.0,0.0,false
BU02020844,0.77,0.14,0.0,0.01,0.0,false
BU02020845,0.89,0.1,0.0,0.01,0.0,false
BU02020951,0.0,0.0,0.0,0.0,0.0,false
BU02020952,0.75,0.23,0.01,0.01,0.0,false
BU02021053,0.99,0.0,0.0,0.0,0.0,false
BU02021154,0.98,0.0,0.01,0.0,0.0,false
BU02021155,0.99,0.01,0.0,0.0,0.0,false
BU02021159,0.69,0.2,0.05,0.0,0.0,false
BU02021260,0.78,0.1,0.0,0.0,0.0,false
BU02021261,0.86,0.01,0.08,0.04,0.0,false
BU02021262,0.97,0.0,0.01,0.02,0.0,false
BU02021263,0.97,0.0,0.01,0.02,0.0,false
BU02021264,0.99,0.0,0.0,0.01,0.0,false
BU02021269,0.0,0.0,0.0,0.0,0.0,false
BU02021365,0.81,0.0,0.08,0.03,0.0,false
BU02021366,0.0,0.0,0.0,0.0,0.0,false
BU02021367,0.33,0.32,0.01,0.0,0.0,false
BU02021368,0.38,0.0,0.19,0.01,0.0,false
BU02021471,0.86,0.13,0.0,0.0,0.0,false
BU02021473,0.91,0.06,0.0,0.0,0.0,false
BU02021474,0.95,0.04,0.0,0.0,0.0,false
BU02021572,0.66,0.16,0.02,0.02,0.0,false
BU02021579,0.3,0.52,0.01,0.0,0.0,false
BU02021681,0.0,0.0,0.0,0.0,0.0,false
BU02021682,0.93,0.06,0.0,0.0,0.0,false
BU02021780,0.97,0.01,0.01,0.0,0.0,false
BU02021783,0.98,0.0,0.01,0.0,0.0,false
BU02021798,0.79,0.09,0.11,0.0,0.0,false
BU02021815,0.46,0.38,0.02,0.14,0.0,false
BU02021884,0.93,0.0,0.04,0.0,0.0,false
BU02021885,0.35,0.55,0.02,0.05,0.0,false
BU02021886,0.99,0.0,0.01,0.0,0.0,false
BU02021887,0.78,0.09,0.0,0.0,0.12,true
BU02021888,0.27,0.0,0.0,0.0,0.67,true
BU02021989,0.98,0.0,0.01,0.01,0.0,false
BU02021990,0.88,0.12,0.0,0.0,0.0,false
BU02021993,0.56,0.15,0.09,0.0,0.17,true
BU02022092,0.87,0.0,0.05,0.01,0.06,true
BU02022191,0.68,0.11,0.0,0.0,0.2,true
BU02022194,0.72,0.28,0.0,0.0,0.0,false
BU02022197,0.99,0.0,0.0,0.01,0.0,false
BU02022295,0.95,0.04,0.0,0.0,0.0,false
BU02022296,0.97,0.02,0.0,0.0,0.0,false
BU02022316,0.95,0.0,0.03,0.01,0.0,false
BU02022317,0.95,0.03,0.01,0.01,0.0,false
BU02022318,0.98,0.0,0.0,0.0,0.0,false
BU02022319,0.98,0.0,0.02,0.0,0.0,false
BU02022447,0.01,0.0,0.09,0.0,0.89,true
BU02022448,0.0,0.0,0.07,0.0,0.93,true
BU02022449,0.0,0.0,0.08,0.0,0.92,true
BU02035400,0.74,0.0,0.07,0.02,0.0,false
BU02035401,0.92,0.03,0.01,0.01,0.0,false
BU02035402,0.97,0.01,0.01,0.01,0.0,false
BU02035403,0.98,0.0,0.01,0.01,0.0,false
BU02035404,0.96,0.0,0.03,0.01,0.0,false
BU02035405,0.65,0.31,0.03,0.01,0.0,false
BU02035406,0.91,0.0,0.01,0.0,0.0,false
BU02035407,0.7,0.26,0.03,0.01,0.0,false
BU02035408,0.94,0.03,0.03,0.01,0.0,false
BU02035409,0.96,0.0,0.02,0.01,0.0,false
BU02035410,0.99,0.0,0.0,0.01,0.0,false
BU02035411,0.97,0.0,0.0,0.02,0.0,false
BU02035412,0.97,0.01,0.01,0.01,0.0,false
BU02035413,0.0,0.0,0.0,0.0,0.0,false
BU02035414,0.94,0.0,0.03,0.01,0.0,false
BU02035415,0.91,0.0,0.02,0.02,0.0,false
BU02035425,0.0,0.0,0.0,0.0,0.0,false
BU02035426,0.0,0.0,0.0,0.0,0.0,false
BU02035530,0.7,0.0,0.21,0.02,0.0,false
BU02035531,0.96,0.01,0.01,0.02,0.0,false
BU02035532,0.97,0.0,0.01,0.01,0.0,false
BU02035533,0.98,0.0,0.01,0.01,0.0,false
BU02035534,0.97,0.01,0.01,0.01,0.0,false
BU02035535,0.99,0.0,0.01,0.01,0.0,false
BU02035536,0.99,0.0,0.01,0.01,0.0,false
BU02035537,0.95,0.0,0.03,0.01,0.0,false
BU02035538,0.73,0.25,0.0,0.01,0.0,false
BU02035539,0.97,0.0,0.02,0.02,0.0,false
BU02035540,0.95,0.0,0.05,0.0,0.0,false
BU02035541,0.88,0.0,0.0,0.01,0.0,false
BU02035650,0.76,0.0,0.05,0.02,0.0,false
BU02035651,0.93,0.0,0.01,0.01,0.0,false
BU02035652,0.89,0.0,0.09,0.01,0.0,false
BU02035780,0.79,0.0,0.12,0.03,0.0,false
BU02035781,0.94,0.0,0.02,0.01,0.0,false
BU02035875,0.82,0.0,0.05,0.03,0.0,false
BU02035876,0.97,0.01,0.02,0.01,0.0,false
BU02035877,0.0,0.0,0.0,0.0,0.0,false
BU02035960,0.85,0.0,0.03,0.02,0.0,false
BU02035961,0.91,0.0,0.02,0.02,0.0,false
BU02036070,0.85,0.0,0.05,0.02,0.0,false
BU02036071,0.94,0.0,0.03,0.02,0.0,false
BU02036190,0.0,0.0,0.0,0.0,0.0,false
BU02036191,0.84,0.05,0.05,0.01,0.0,false
BU02036265,0.0,0.0,0.0,0.0,0.0,false
BU02036266,0.0,0.0,0.0,0.0,0.0,false
BU02036395,0.0,0.0,0.0,0.0,0.0,false
BU02090100,0.78,0.0,0.13,0.02,0.0,false
BU02090101,0.0,0.0,0.0,0.0,0.0,false
BU02090110,0.0,0.0,0.0,0.0,0.0,false
BU02090111,0.79,0.08,0.09,0.0,0.0,false
BU02090112,0.98,0.0,0.0,0.01,0.0,false
BU02090113,0.98,0.0,0.0,0.02,0.0,false
BU02090114,0.0,0.0,0.0,0.0,0.0,false
BU02090121,0.93,0.0,0.02,0.05,0.0,false
BU02090122,0.0,0.0,0.0,0.0,0.0,false
BU02090123,0.98,0.0,0.01,0.01,0.0,false
BU02090124,0.98,0.0,0.01,0.0,0.0,false
BU02090125,0.97,0.0,0.0,0.03,0.0,false
BU02090126,0.99,0.0,0.01,0.0,0.0,false
BU02090131,0.0,0.0,0.0,0.0,0.0,false
BU02090141,0.99,0.0,0.0,0.01,0.0,false
BU02090142,0.98,0.0,0.01,0.01,0.0,false
BU02090143,0.99,0.0,0.0,0.0,0.0,false
BU02090144,0.98,0.0,0.02,0.01,0.0,false
BU02090145,0.99,0.0,0.0,0.0,0.0,false
BU02090146,0.98,0.0,0.0,0.02,0.0,false
BU02090147,0.0,0.0,0.0,0.0,0.0,false
BU02090151,0.98,0.0,0.0,0.01,0.0,false
BU02090152,0.98,0.0,0.01,0.01,0.0,false
BU02090153,0.98,0.0,0.01,0.01,0.0,false
BU02090154,0.98,0.0,0.01,0.01,0.0,false
BU02090161,0.97,0.0,0.0,0.02,0.0,false
BU02090202,0.0,0.0,0.0,0.0,0.0,false
BU02090203,0.0,0.0,0.0,0.0,0.0,false
BU02090204,0.0,0.0,0.0,0.0,0.0,false
BU02090271,0.89,0.0,0.03,0.08,0.0,false
BU02090272,0.99,0.0,0.0,0.0,0.0,false
BU02090273,0.97,0.0,0.0,0.01,0.0,false
BU02090274,0.0,0.0,0.0,0.0,0.0,false
BU02090275,0.92,0.0,0.07,0.01,0.0,false
BU02090276,0.0,0.0,0.0,0.0,0.0,false
BU02090305,0.0,0.0,0.0,0.0,0.0,false
BU02090306,0.0,0.0,0.0,0.0,0.0,false
BU02090381,0.91,0.06,0.01,0.01,0.0,false
BU02090382,0.99,0.0,0.01,0.0,0.0,false
BU02090383,0.0,0.0,0.0,0.0,0.0,false
BU02090407,0.95,0.0,0.05,0.0,0.0,false
BU02090408,0.87,0.0,0.06,0.02,0.0,false
BU02090409,0.0,0.0,0.0,0.0,0.0,false
BU02090491,0.85,0.1,0.01,0.02,0.0,false
BU02130100,0.97,0.0,0.02,0.01,0.0,false
BU02130101,0.86,0.0,0.05,0.05,0.0,false
BU02130102,0.0,0.0,0.0,0.0,0.0,false
BU02130200,0.86,0.0,0.04,0.04,0.0,false
BU02130300,0.79,0.16,0.02,0.03,0.0,false
BU02130301,0.96,0.0,0.03,0.01,0.0,false
BU02130302,0.98,0.0,0.0,0.01,0.0,false
BU02130303,0.96,0.03,0.01,0.0,0.0,false
BU02130304,0.97,0.0,0.02,0.01,0.0,false
BU02130305,0.0,0.0,0.0,0.0,0.0,false
BU02130306,0.98,0.0,0.01,0.01,0.0,false
BU02130307,0.0,0.0,0.0,0.0,0.0,false
BU02130308,0.0,0.0,0.0,0.0,0.0,false
BU02130309,0.97,0.0,0.03,0.01,0.0,false
BU02130310,0.0,0.0,0.0,0.0,0.0,false
BU02130311,0.51,0.0,0.0,0.0,0.0,false
BU02130312,0.0,0.0,0.0,0.0,0.0,false
BU02130313,0.0,0.0,0.0,0.0,0.0,false
BU02130314,0.9,0.0,0.06,0.01,0.0,false
BU02130315,0.0,0.0,0.0,0.0,0.0,false
BU02130316,0.0,0.0,0.0,0.0,0.0,false
BU02130317,0.0,0.0,0.0,0.0,0.0,false
BU02130400,0.95,0.0,0.02,0.02,0.0,false
BU02130401,0.0,0.0,0.0,0.0,0.0,false
BU02130402,0.0,0.0,0.0,0.0,0.0,false
BU02130500,0.98,0.0,0.01,0.01,0.0,false
BU02130501,0.84,0.0,0.05,0.02,0.0,false
BU02130502,0.0,0.0,0.0,0.0,0.0,false
BU02130600,0.8,0.15,0.01,0.02,0.0,false
BU02130601,0.95,0.0,0.01,0.04,0.0,false
BU02130602,0.8,0.0,0.04,0.16,0.0,false
BU02130603,0.98,0.0,0.01,0.01,0.0,false
BU02130604,0.0,0.0,0.0,0.0,0.0,false
BU02130605,0.94,0.0,0.05,0.0,0.0,false
BU02130606,0.0,0.0,0.0,0.0,0.0,false
BU02130607,0.91,0.0,0.02,0.03,0.0,false
BU02130608,0.92,0.0,0.02,0.06,0.0,false
BU02130609,0.69,0.0,0.25,0.02,0.0,false
BU02130610,0.0,0.0,0.0,0.0,0.0,false
BU02140000,0.99,0.0,0.0,0.0,0.0,false
BU02140001,0.91,0.0,0.02,0.06,0.0,false
BU02140002,0.95,0.0,0.02,0.01,0.0,false
BU02140003,0.98,0.0,0.0,0.02,0.0,false
BU02140004,0.92,0.0,0.03,0.02,0.0,false
BU02140006,0.0,0.0,0.0,0.0,0.0,false
BU02140007,0.0,0.0,0.0,0.0,0.0,false
BU02140008,0.0,0.0,0.0,0.0,0.0,false
BU02140009,0.75,0.0,0.19,0.01,0.0,false
BU02140100,0.97,0.0,0.01,0.02,0.0,false
BU02140101,0.97,0.0,0.01,0.01,0.0,false
BU02140109,0.81,0.0,0.06,0.03,0.0,false
BU02140200,0.93,0.0,0.02,0.03,0.0,false
BU02140201,0.96,0.0,0.01,0.02,0.0,false
BU02140202,0.0,0.0,0.0,0.0,0.0,false
BU02140206,0.0,0.0,0.0,0.0,0.0,false
BU02140207,0.88,0.0,0.06,0.01,0.0,false
BU02140208,0.0,0.0,0.0,0.0,0.0,false
BU02140209,0.0,0.0,0.0,0.0,0.0,false
BU02140300,0.96,0.0,0.02,0.01,0.0,false
BU02140301,0.9,0.0,0.09,0.01,0.0,false
BU02140305,0.78,0.0,0.05,0.02,0.0,false
BU02140306,0.91,0.0,0.03,0.02,0.0,false
BU02140307,0.0,0.0,0.0,0.0,0.0,false
BU02140308,0.95,0.0,0.01,0.02,0.0,false
BU02140400,0.98,0.0,0.01,0.0,0.0,false
BU02140402,0.93,0.01,0.02,0.02,0.0,false
BU02140408,0.82,0.0,0.06,0.03,0.0,false
BU02140409,0.0,0.0,0.0,0.0,0.0,false
BU02140500,0.96,0.0,0.03,0.01,0.0,false
BU02140501,0.97,0.0,0.02,0.01,0.0,false
BU02140502,0.96,0.0,0.02,0.01,0.0,false
BU02140503,0.0,0.0,0.0,0.0,0.0,false
BU02140507,0.0,0.0,0.0,0.0,0.0,false
BU02140508,0.81,0.0,0.06,0.02,0.0,false
BU02140509,0.87,0.0,0.07,0.02,0.0,false
BU02140600,0.79,0.0,0.18,0.01,0.0,false
BU02140608,0.0,0.0,0.0,0.0,0.0,false
BU02140609,0.0,0.0,0.0,0.0,0.0,false
BU02160000,0.87,0.08,0.04,0.0,0.0,false
BU02160001,0.83,0.0,0.13,0.03,0.0,false
BU02160002,0.87,0.06,0.02,0.03,0.0,false
BU02160003,0.97,0.0,0.01,0.02,0.0,false
BU02160004,0.94,0.06,0.0,0.0,0.0,false
BU02160005,0.99,0.0,0.0,0.0,0.0,false
BU02160006,0.99,0.0,0.01,0.0,0.0,false
BU02160007,0.84,0.16,0.0,0.0,0.0,false
BU02160008,0.95,0.0,0.01,0.03,0.0,false
BU02160009,0.57,0.02,0.08,0.0,0.31,true
BU02160010,0.0,0.0,0.0,0.0,0.0,false
BU02160100,0.91,0.0,0.09,0.0,0.0,false
BU02160101,0.97,0.0,0.03,0.01,0.0,false
BU02160102,0.45,0.0,0.06,0.0,0.48,true
BU02160103,0.89,0.07,0.03,0.01,0.0,false
BU02160104,0.34,0.0,0.01,0.01,0.64,true
BU02160105,0.5,0.0,0.22,0.03,0.22,true
BU02160106,0.0,0.0,0.0,0.0,0.0,false
BU02160107,0.0,0.0,0.0,0.0,0.0,false
BU02160108,0.0,0.0,0.0,0.0,0.0,false
BU02210100,0.77,0.05,0.01,0.0,0.16,true
BU02210101,0.97,0.0,0.01,0.0,0.0,false
BU02210102,0.93,0.01,0.04,0.01,0.0,false
BU02210103,0.89,0.0,0.1,0.01,0.0,false
BU02210104,0.99,0.0,0.0,0.01,0.0,false
BU02210105,0.94,0.0,0.04,0.01,0.0,false
BU02210106,0.0,0.0,0.0,0.0,0.0,false
BU02210107,0.0,0.0,0.0,0.0,0.0,false
BU02210108,0.0,0.0,0.0,0.0,0.0,false
BU02210109,0.0,0.0,0.0,0.0,0.0,false
BU02210110,0.0,0.0,0.0,0.0,0.0,false
BU02220101,0.96,0.02,0.01,0.0,0.0,false
BU02220102,0.96,0.0,0.01,0.01,0.0,false
BU02220103,0.89,0.0,0.09,0.01,0.0,false
BU02220104,0.53,0.33,0.13,0.0,0.0,false
BU02220105,0.84,0.01,0.02,0.0,0.0,false
BU02220106,0.96,0.0,0.02,0.01,0.0,false
BU02220201,0.64,0.3,0.0,0.0,0.0,false
BU02220202,0.79,0.2,0.0,0.0,0.0,false
BU02220203,0.99,0.0,0.0,0.01,0.0,false
BU02220204,0.76,0.24,0.0,0.0,0.0,false
BU02220205,0.62,0.0,0.0,0.38,0.0,false
BU02220206,0.0,0.0,0.0,0.0,0.0,false
BU02220208,0.0,0.0,0.0,0.0,0.0,false
BU02220301,0.98,0.0,0.01,0.0,0.0,false
BU02220302,0.8,0.0,0.0,0.01,0.0,false
BU02220303,0.92,0.0,0.06,0.01,0.0,false
BU02220401,0.98,0.0,0.01,0.01,0.0,false
BU02220402,0.0,0.0,0.0,0.0,0.0,false
BU02220403,0.0,0.0,0.0,0.0,0.0,false
BU02220404,0.87,0.0,0.09,0.03,0.0,false
BU02220405,0.0,0.0,0.0,0.0,0.0,false
BU02220406,0.0,0.0,0.0,0.0,0.0,false
BU02220407,0.93,0.0,0.02,0.0,0.0,false
BU02220408,0.85,0.0,0.01,0.02,0.0,false
BU02220501,0.0,0.0,0.0,0.0,0.0,false
BU02220502,0.0,0.0,0.0,0.0,0.0,false
BU02220503,0.0,0.0,0.0,0.0,0.0,false
BU02220504,0.0,0.0,0.0,0.0,0.0,false
BU02220505,0.9,0.0,0.09,0.0,0.0,false
BU02220601,0.71,0.27,0.0,0.02,0.0,false
BU02220602,0.98,0.01,0.0,0.01,0.0,false
BU02220603,0.95,0.04,0.01,0.01,0.0,false
BU02220604,0.99,0.0,0.0,0.01,0.0,false
BU02220605,0.98,0.0,0.01,0.01,0.0,false
BU02220606,0.95,0.03,0.01,0.0,0.0,false
BU02220607,0.0,0.0,0.0,0.0,0.0,false
BU02220608,0.0,0.0,0.0,0.0,0.0,false
BU02220609,0.0,0.0,0.0,0.0,0.0,false
BU02220702,0.99,0.0,0.0,0.0,0.0,false
BU02220703,0.98,0.0,0.01,0.01,0.0,false
BU02220704,0.96,0.03,0.01,0.01,0.0,false
BU02220705,0.64,0.0,0.01,0.01,0.34,true
BU02220706,0.98,0.0,0.0,0.01,0.0,false
BU02220707,0.94,0.0,0.02,0.0,0.04,true
BU02220708,0.0,0.0,0.0,0.0,0.0,false
BU02220709,0.0,0.0,0.0,0.0,0.0,false
BU02220710,0.97,0.0,0.03,0.0,0.0,false
BU02220711,0.0,0.0,0.0,0.0,0.0,false
BU02220712,0.0,0.0,0.0,0.0,0.0,false
BU02220713,0.97,0.01,0.0,0.01,0.0,false
BU02220801,0.94,0.0,0.02,0.03,0.0,false
BU02220802,0.0,0.0,0.0,0.0,0.0,false
BU02220803,0.0,0.0,0.0,0.0,0.0,false
BU02220804,0.0,0.0,0.0,0.0,0.0,false
BU02220901,0.95,0.0,0.01,0.04,0.0,false
BU02220902,0.0,0.0,0.0,0.0,0.0,false
BU02220903,0.97,0.0,0.0,0.03,0.0,false
BU02220904,0.73,0.25,0.01,0.01,0.0,false
BU02220905,0.98,0.0,0.01,0.0,0.0,false
BU02220906,0.95,0.02,0.0,0.01,0.0,false
BU02220907,0.0,0.0,0.0,0.0,0.0,false
BU02220908,0.0,0.0,0.0,0.0,0.0,false
BU02220909,0.0,0.0,0.0,0.0,0.0,false
BU02220911,0.0,0.0,0.0,0.0,0.0,false
BU02221101,0.97,0.0,0.02,0.01,0.0,false
BU02221102,0.96,0.02,0.01,0.0,0.0,false
BU02221103,0.0,0.0,0.0,0.0,0.0,false
BU02221104,0.99,0.0,0.0,0.01,0.0,false
BU02221105,0.0,0.0,0.0,0.0,0.0,false
BU02221106,0.93,0.0,0.04,0.0,0.0,false
BU02221107,0.0,0.0,0.0,0.0,0.0,false
BU02223101,0.88,0.09,0.0,0.01,0.0,false
BU02223102,0.0,0.0,0.0,0.0,0.0,false
BU02223103,0.0,0.0,0.0,0.0,0.0,false
BU02223104,0.82,0.0,0.06,0.01,0.0,false
BU02223105,0.0,0.0,0.0,0.0,0.0,false
BU02223106,0.0,0.0,0.0,0.0,0.0,false
BU02223107,0.0,0.0,0.0,0.0,0.0,false
BU02223108,0.96,0.0,0.02,0.02,0.0,false
BU02223109,0.0,0.0,0.0,0.0,0.0,false
BU02223110,0.0,0.0,0.0,0.0,0.0,false
BU02223111,0.0,0.0,0.0,0.0,0.0,false
BU02223112,0.83,0.0,0.12,0.01,0.0,false
BU02223113,0.65,0.0,0.32,0.02,0.0,false
BU02250001,0.88,0.04,0.03,0.0,0.0,false
BU02250002,0.95,0.0,0.03,0.01,0.0,false
BU02250003,0.98,0.0,0.0,0.02,0.0,false
BU02250004,0.0,0.0,0.0,0.0,0.0,false
BU02250005,0.0,0.0,0.0,0.0,0.0,false
BU02250006,0.0,0.0,0.0,0.0,0.0,false
BU02250101,0.9,0.03,0.04,0.03,0.0,false
BU02250102,0.0,0.0,0.0,0.0,0.0,false
BU02250201,0.92,0.0,0.07,0.01,0.0,false
BU02250202,0.0,0.0,0.0,0.0,0.0,false
BU02250203,0.0,0.0,0.0,0.0,0.0,false
BU02250301,0.96,0.0,0.02,0.01,0.0,false
BU02250302,0.0,0.0,0.0,0.0,0.0,false
BU02250303,0.0,0.0,0.0,0.0,0.0,false
BU02250401,0.98,0.0,0.02,0.01,0.0,false
BU02250402,0.0,0.0,0.0,0.0,0.0,false
BU02250403,0.75,0.05,0.03,0.03,0.0,false
BU02260101,0.0,0.0,0.0,0.0,0.0,false
BU02260201,0.0,0.0,0.0,0.0,0.0,false
BU02260301,0.03,0.0,0.08,0.0,0.89,true
BU02260302,0.95,0.01,0.01,0.01,0.0,false
BU02260303,0.97,0.0,0.01,0.01,0.0,false
BU02260304,0.98,0.0,0.01,0.01,0.0,false
BU02260305,0.0,0.0,0.11,0.0,0.89,true
BU02260306,0.05,0.0,0.06,0.0,0.89,true
BU02260307,0.88,0.0,0.01,0.01,0.09,true
BU02260308,0.0,0.0,0.1,0.0,0.9,true
BU02260401,0.03,0.0,0.11,0.0,0.85,true
BU02260402,0.04,0.0,0.09,0.0,0.87,true
BU02260501,0.92,0.0,0.04,0.03,0.0,false
BU02260601,0.91,0.0,0.06,0.02,0.0,false
BU02280101,0.75,0.04,0.03,0.0,0.07,true
BU02280102,0.95,0.0,0.01,0.01,0.0,false
BU02280103,0.84,0.13,0.01,0.02,0.0,false
BU02280104,0.86,0.0,0.11,0.02,0.0,false
BU02280105,0.7,0.15,0.01,0.0,0.11,true
BU02280201,0.88,0.0,0.0,0.01,0.0,false
BU02280202,0.98,0.0,0.0,0.0,0.0,false
BU02280203,0.95,0.0,0.01,0.0,0.03,true
BU02280204,0.93,0.0,0.0,0.01,0.0,false
BU02280205,0.79,0.06,0.04,0.0,0.09,true
BU02280206,0.78,0.1,0.02,0.01,0.05,true
BU02280301,0.68,0.0,0.06,0.0,0.25,true
BU02280302,0.38,0.0,0.01,0.01,0.6,true
BU02280303,0.63,0.0,0.01,0.06,0.26,true
BU02280305,0.48,0.0,0.0,0.0,0.51,true
BU02280306,0.8,0.04,0.0,0.01,0.16,true
BU02280307,0.8,0.12,0.0,0.01,0.07,true
BU02280401,0.27,0.0,0.08,0.01,0.64,true
BU02280402,0.0,0.0,0.12,0.0,0.88,true
BU02280403,0.15,0.0,0.28,0.0,0.56,true
BU02280501,0.21,0.0,0.08,0.04,0.64,true
BU02281001,0.89,0.0,0.01,0.01,0.09,true
BU02281002,0.15,0.0,0.0,0.0,0.85,true
BU02281003,0.8,0.0,0.04,0.01,0.14,true
BU02281004,0.38,0.0,0.2,0.0,0.41,true
BU02281101,0.99,0.0,0.0,0.0,0.0,false
BU02281102,0.99,0.0,0.0,0.01,0.0,false
BU02281103,0.91,0.0,0.01,0.0,0.08,true
BU02281201,0.97,0.0,0.02,0.01,0.0,false
BU02281202,0.99,0.0,0.0,0.0,0.0,false
BU02281203,0.86,0.0,0.0,0.0,0.03,true
BU02281204,0.97,0.0,0.0,0.01,0.0,false
BU02281301,0.0,0.0,0.0,0.0,0.0,false
BU02281302,0.0,0.0,0.0,0.0,0.0,false
BU02281303,0.0,0.0,0.0,0.0,0.0,false
BU02281304,0.0,0.0,0.0,0.0,0.0,false
BU02281305,0.0,0.0,0.0,0.0,0.0,false
BU02281306,0.0,0.0,0.0,0.0,0.0,false
BU02282031,0.77,0.0,0.08,0.06,0.0,false
BU02282032,0.87,0.0,0.03,0.02,0.0,false
BU02282051,0.5,0.0,0.04,0.02,0.0,false
BU02283001,0.82,0.08,0.01,0.07,0.0,false
BU02283002,0.96,0.0,0.02,0.01,0.0,false
BU02283003,0.83,0.12,0.01,0.01,0.0,false
BU02283004,0.96,0.02,0.0,0.01,0.0,false
BU02283031,0.79,0.0,0.05,0.03,0.0,false
BU02283051,0.81,0.0,0.05,0.01,0.0,false
BU02284001,0.93,0.02,0.02,0.01,0.0,false
BU02284002,0.95,0.02,0.01,0.01,0.0,false
BU02284003,0.94,0.0,0.02,0.03,0.0,false
BU02284031,0.74,0.0,0.07,0.03,0.0,false
BU02284032,0.75,0.0,0.05,0.01,0.0,false
BU02284033,0.75,0.0,0.07,0.03,0.0,false
BU02284034,0.84,0.0,0.05,0.04,0.0,false
BU02284051,0.71,0.0,0.03,0.03,0.0,false
BU02285001,0.93,0.0,0.01,0.02,0.0,false
BU02285031,0.83,0.0,0.08,0.02,0.0,false
BU02286001,0.95,0.0,0.01,0.02,0.0,false
BU02286031,0.0,0.0,0.0,0.0,0.0,false
BU02287001,0.92,0.0,0.04,0.01,0.0,false
BU02287002,0.0,0.0,0.0,0.0,0.0,false
BU02287031,0.87,0.0,0.04,0.01,0.0,false
BU02287051,0.0,0.0,0.0,0.0,0.0,false
BU02288001,0.89,0.0,0.09,0.01,0.0,false
BU02288031,0.79,0.0,0.03,0.03,0.0,false
BU02288051,0.37,0.0,0.04,0.0,0.0,false
BU02289001,0.92,0.04,0.02,0.01,0.0,false
BU02289031,0.66,0.01,0.03,0.01,0.0,false
BU02289051,0.0,0.0,0.0,0.0,0.0,false
BU02289052,0.0,0.0,0.0,0.0,0.0,false
BU02289053,0.0,0.0,0.0,0.0,0.0,false
BU02300100,0.84,0.1,0.01,0.0,0.0,false
BU02300101,0.8,0.0,0.11,0.02,0.0,false
BU02300102,0.97,0.0,0.02,0.0,0.0,false
BU02300103,0.98,0.0,0.0,0.01,0.0,false
BU02300104,0.97,0.0,0.01,0.02,0.0,false
BU02300105,0.98,0.0,0.0,0.01,0.0,false
BU02300108,0.0,0.0,0.0,0.0,0.0,false
BU02300109,0.23,0.0,0.69,0.0,0.0,false
BU02300201,0.94,0.04,0.01,0.01,0.0,false
BU02300202,0.91,0.02,0.02,0.02,0.0,false
BU02300203,0.97,0.0,0.01,0.02,0.0,false
BU02300207,0.8,0.0,0.13,0.01,0.0,false
BU02300209,0.0,0.0,0.0,0.0,0.0,false
BU02300300,0.95,0.0,0.01,0.01,0.0,false
BU02300304,0.96,0.0,0.03,0.01,0.0,false
BU02300306,0.89,0.0,0.04,0.02,0.0,false
BU02300308,0.77,0.0,0.06,0.03,0.0,false
BU02320000,0.88,0.04,0.06,0.01,0.0,false
BU02320001,0.83,0.16,0.0,0.0,0.0,false
BU02320002,0.68,0.3,0.01,0.01,0.0,false
BU02320003,0.61,0.34,0.03,0.03,0.0,false
BU02320004,0.95,0.0,0.0,0.04,0.0,false
BU02320005,0.99,0.0,0.0,0.01,0.0,false
BU02320006,0.95,0.04,0.0,0.0,0.0,false
BU02320007,0.77,0.0,0.03,0.0,0.0,false
BU02320008,0.99,0.0,0.0,0.01,0.0,false
BU02320009,0.8,0.12,0.07,0.0,0.0,false
BU02320010,0.86,0.0,0.07,0.04,0.0,false
BU02320011,0.83,0.0,0.09,0.03,0.0,false
BU02320012,0.83,0.08,0.04,0.02,0.0,false
BU02320100,0.97,0.0,0.01,0.02,0.0,false
BU02320101,0.87,0.0,0.03,0.03,0.0,false
BU02320200,0.73,0.23,0.02,0.01,0.0,false
BU02320201,0.8,0.17,0.02,0.0,0.0,false
BU02320202,0.93,0.03,0.0,0.02,0.0,false
BU02320203,0.91,0.0,0.0,0.01,0.0,false
BU02320204,0.95,0.02,0.0,0.01,0.0,false
BU02320205,0.99,0.0,0.01,0.0,0.0,false
BU02320206,1.0,0.0,0.0,0.0,0.0,false
BU02320207,0.74,0.15,0.11,0.0,0.0,false
BU02320208,0.86,0.0,0.13,0.01,0.0,false
BU02320209,0.97,0.0,0.02,0.01,0.0,false
BU02320210,0.0,0.0,0.0,0.0,0.0,false
BU02320211,0.9,0.0,0.03,0.04,0.0,false
BU02320300,0.96,0.0,0.01,0.01,0.0,false
BU02320301,0.88,0.0,0.03,0.02,0.0,false
BU02330001,0.84,0.06,0.03,0.03,0.0,false
BU02330002,0.97,0.02,0.01,0.0,0.0,false
BU02330003,0.93,0.0,0.04,0.01,0.0,false
BU02330004,0.96,0.02,0.0,0.01,0.0,false
BU02330005,0.0,0.0,0.0,0.0,0.0,false
BU02330101,0.88,0.0,0.03,0.04,0.0,false
BU02330201,0.71,0.0,0.08,0.01,0.0,false
BU02330202,0.79,0.0,0.12,0.04,0.0,false
BU02330301,0.88,0.0,0.01,0.01,0.0,false
BU02330302,0.91,0.0,0.03,0.02,0.0,false
BU02330303,0.2,0.0,0.0,0.0,0.0,false
BU02330304,0.83,0.0,0.05,0.02,0.0,false
BU02330401,0.57,0.0,0.05,0.02,0.0,false
BU02330402,0.0,0.0,0.0,0.0,0.0,false
BU02330501,0.86,0.0,0.07,0.01,0.0,false
